season,team,playoffs,age,Strength of Schedule,o_rtg,d_rtg,pace,f_tr,3pt Attempt Rate,ts_percent,e_fg_percent,tov_percent,orb_percent,ft_fga,opp_e_fg_percent,opp_tov_percent,drb_percent,opp_ft_fga,attend_g
2004,Utah Jazz,FALSE,24.9,0.69,101.9,103.3,86.6,0.356,0.127,0.509,0.456,16.1,34.1,0.266,0.468,15.4,72.4,0.319,19154
2004,Washington Wizards,FALSE,24.4,-0.48,98.8,104.8,92.2,0.337,0.194,0.5,0.454,16,30.7,0.241,0.486,14.9,69.5,0.214,15741
2003,Atlanta Hawks,FALSE,27.2,-0.31,102.3,106.1,91,0.313,0.177,0.527,0.476,15.7,27.9,0.248,0.469,12.1,70.4,0.222,12894
2003,Boston Celtics,TRUE,26.9,-0.36,101.2,101.6,90.9,0.306,0.331,0.514,0.47,13.4,23.6,0.227,0.471,15.1,72.5,0.242,17294
2003,Chicago Bulls,FALSE,25.2,-0.17,100.2,105.6,93.5,0.3,0.148,0.512,0.471,15.4,27.7,0.217,0.47,13.3,69.5,0.263,19617
2003,Cleveland Cavaliers,FALSE,23.5,0.04,96.5,106.7,94,0.298,0.133,0.491,0.444,16.4,31,0.223,0.484,13,73.2,0.252,11497
2003,Dallas Mavericks,TRUE,28.1,0.12,110.7,102.3,92.5,0.257,0.239,0.543,0.498,10.9,25.4,0.213,0.473,14.8,70.9,0.221,19913
2003,Denver Nuggets,FALSE,24.1,0.87,92.2,101.3,91,0.283,0.126,0.469,0.428,17.1,31.3,0.198,0.477,16.5,73.3,0.29,14825
2003,Detroit Pistons,TRUE,29,-0.71,104.1,99.9,86.8,0.322,0.237,0.523,0.473,13.3,25.9,0.248,0.461,13.9,74,0.225,20470
2003,Golden State Warriors,FALSE,24.4,0.54,108.3,109.5,94.2,0.343,0.178,0.526,0.472,13.9,35,0.267,0.482,12.2,67.9,0.22,15486
2003,Houston Rockets,FALSE,25.9,0.42,104.3,102.6,88.8,0.316,0.196,0.522,0.474,14.8,30.3,0.243,0.462,12.6,72.4,0.209,13785
2003,Indiana Pacers,TRUE,25.9,-0.7,104.6,100.8,91.6,0.344,0.169,0.522,0.469,13.7,29,0.263,0.458,14.3,72.3,0.228,16353
2003,Los Angeles Clippers,FALSE,25.3,0.68,102.3,106.8,91.3,0.335,0.182,0.516,0.467,14.8,29.1,0.252,0.481,13.1,70.2,0.222,17231
2003,Los Angeles Lakers,TRUE,28.1,0.38,107.2,104.7,92.5,0.311,0.199,0.528,0.486,13.3,30.2,0.228,0.477,13.4,72.7,0.241,18973
2003,Memphis Grizzlies,FALSE,24.9,0.63,103.9,107.3,92.7,0.287,0.19,0.526,0.487,14.2,27,0.212,0.491,13.4,68.7,0.197,14910
2003,Miami Heat,FALSE,26.5,-0.08,96.7,102.4,87.8,0.259,0.169,0.483,0.439,13.8,26.8,0.198,0.47,14.1,73.9,0.257,15323
2003,Milwaukee Bucks,TRUE,29.3,-0.48,108.8,108.6,90.4,0.287,0.229,0.543,0.5,12.2,25.6,0.222,0.494,13.5,69.9,0.237,16243
2003,Minnesota Timberwolves,TRUE,28.2,0.39,106.1,103.8,91.9,0.268,0.118,0.528,0.488,12.9,28.2,0.206,0.472,12.7,72.9,0.203,15700
2003,New Jersey Nets,TRUE,27.3,-0.8,103.8,98.1,91.6,0.333,0.158,0.518,0.468,13.8,28.7,0.252,0.46,15.7,73.1,0.225,15185
2003,New Orleans Hornets,TRUE,29.1,-0.59,103.9,101.6,89.4,0.285,0.161,0.511,0.465,13.9,31.7,0.219,0.464,14,73.1,0.226,15651
2003,New York Knicks,FALSE,30.2,-0.26,104.7,106.2,90.7,0.241,0.235,0.528,0.486,13.4,24.4,0.196,0.485,13.7,71.8,0.261,19012
2003,Orlando Magic,TRUE,26.9,-0.53,105.2,105,93.1,0.307,0.235,0.526,0.478,13.3,27,0.239,0.486,15.1,71.1,0.25,14778
2003,Philadelphia 76ers,TRUE,28.3,-0.55,105,102.5,91.4,0.339,0.119,0.52,0.466,13.7,30.3,0.263,0.488,16.2,72.7,0.243,19685
2003,Phoenix Suns,TRUE,25.2,0.43,103.7,102.5,91.5,0.285,0.17,0.514,0.473,13.7,29.7,0.211,0.47,14.8,70.3,0.222,16258
2003,Portland Trail Blazers,TRUE,29.2,0.36,105.5,102.6,89.4,0.3,0.177,0.531,0.489,14.5,30.2,0.223,0.483,14.9,72.3,0.194,19421
2003,Sacramento Kings,TRUE,28.3,0.18,105.9,99.1,95.4,0.262,0.184,0.535,0.499,13.3,25.6,0.196,0.446,13.6,70.6,0.204,17317
2003,San Antonio Spurs,TRUE,28.4,0.23,105.6,99.7,90,0.348,0.202,0.541,0.497,15.1,28.8,0.253,0.453,14.2,71.3,0.199,17950
2003,Seattle SuperSonics,FALSE,26.9,0.49,103.7,103.9,88,0.27,0.196,0.512,0.472,12.8,28.1,0.201,0.484,14.3,71.8,0.21,15541
2003,Toronto Raptors,FALSE,27.6,-0.23,100.5,107,89.9,0.282,0.179,0.497,0.458,13.6,28.2,0.203,0.489,13.1,70.7,0.226,18964
2003,Utah Jazz,TRUE,30.9,0.37,105.5,102.8,89.3,0.38,0.104,0.537,0.486,16,32.5,0.283,0.468,15.2,70.2,0.256,19172
2003,Washington Wizards,FALSE,28.4,-0.46,103,104.1,88.2,0.325,0.127,0.513,0.46,13,27.3,0.253,0.477,13.8,71.6,0.212,20173
2002,Atlanta Hawks,FALSE,25.7,-0.18,101.8,106.4,91.9,0.294,0.181,0.517,0.471,14.6,27.5,0.225,0.495,14.1,70.9,0.218,12344
2002,Boston Celtics,TRUE,26.2,-0.46,103.4,101,92.5,0.291,0.289,0.52,0.476,12.8,24.1,0.223,0.464,15.1,72.9,0.245,16091
2002,Charlotte Hornets,TRUE,28.3,-0.4,104.3,103.3,89.7,0.32,0.151,0.513,0.466,13.3,30.6,0.238,0.465,13.3,72.2,0.226,11286
2002,Chicago Bulls,FALSE,25.5,0.02,98.2,107.6,90.5,0.302,0.134,0.499,0.456,14.6,26.6,0.218,0.497,13.7,71.4,0.239,18934
2002,Cleveland Cavaliers,FALSE,26,-0.19,104.6,108.2,90.3,0.301,0.156,0.524,0.477,13.8,28.9,0.232,0.493,12.3,72.8,0.226,14539
2002,Dallas Mavericks,TRUE,27.6,0.16,112.2,107.7,92.8,0.288,0.237,0.553,0.507,11.3,26.1,0.232,0.485,12.9,70.7,0.239,19580
2002,Denver Nuggets,FALSE,28.2,0.63,101.4,107.8,90.4,0.256,0.187,0.495,0.455,13.6,30.6,0.19,0.492,13.6,69.9,0.245,15460
2002,Detroit Pistons,TRUE,29.5,-0.45,104.8,102.4,90,0.31,0.24,0.54,0.497,14.3,24.4,0.235,0.474,14.8,70.5,0.206,18556
2002,Golden State Warriors,FALSE,24.8,0.61,102.8,108.5,94.5,0.335,0.142,0.499,0.452,14.7,35.3,0.242,0.488,12.9,69.4,0.232,14468
2002,Houston Rockets,FALSE,25.9,0.58,103.1,108.6,88.2,0.286,0.223,0.507,0.465,13.4,29,0.211,0.491,11.5,69.8,0.178,11737
2002,Indiana Pacers,TRUE,26.1,-0.34,104.1,103.8,91.9,0.328,0.182,0.527,0.477,14.2,27,0.253,0.469,13.2,71,0.227,16745
2002,Los Angeles Clippers,FALSE,24.4,0.38,105.5,106,90.1,0.304,0.172,0.519,0.476,13.8,31.3,0.225,0.477,12.1,69.9,0.194,18053
2002,Los Angeles Lakers,TRUE,27.9,0.03,109.4,101.7,92.1,0.313,0.21,0.534,0.498,11.8,28.8,0.218,0.453,13,72,0.233,18995
2002,Memphis Grizzlies,FALSE,25.5,0.7,98.2,106.3,91.1,0.288,0.168,0.501,0.462,15.4,27.8,0.204,0.486,13.7,68,0.197,14415
2002,Miami Heat,FALSE,30.1,-0.31,98.5,100.2,87.4,0.268,0.141,0.501,0.463,14.6,26.6,0.194,0.455,13.6,74,0.249,15989
2002,Milwaukee Bucks,FALSE,28.9,-0.4,106.9,107.1,90.2,0.269,0.241,0.544,0.507,13.6,25.6,0.201,0.477,12,70.9,0.217,18178
2002,Minnesota Timberwolves,TRUE,26.7,0.2,109,105.3,90.5,0.255,0.152,0.532,0.49,12.5,31.3,0.203,0.482,12.7,73.7,0.218,17846
2002,New Jersey Nets,TRUE,26.1,-0.49,104,99.5,91.8,0.28,0.175,0.515,0.476,13.4,29.2,0.206,0.459,14.9,71.6,0.213,13761
2002,New York Knicks,FALSE,30.3,-0.16,101.5,105.9,89.7,0.274,0.206,0.514,0.468,14,25.6,0.216,0.479,12.9,71.9,0.236,19763
2002,Orlando Magic,TRUE,28,-0.32,107,105.3,93.2,0.278,0.241,0.533,0.493,12.6,26.3,0.21,0.486,14.4,69.2,0.215,15149
2002,Philadelphia 76ers,TRUE,29,-0.33,102.1,100.3,88.9,0.327,0.111,0.507,0.452,14.6,31.7,0.255,0.46,14.2,72.1,0.208,20560
2002,Phoenix Suns,FALSE,26.5,0.39,103.3,104,91.4,0.235,0.158,0.51,0.472,13.6,30.1,0.18,0.476,14.4,70.2,0.227,16316
2002,Portland Trail Blazers,TRUE,29,0.22,107.4,104,89.3,0.285,0.198,0.528,0.485,13.5,31.8,0.218,0.489,14.2,73.3,0.202,19459
2002,Sacramento Kings,TRUE,27,0,109,101.1,95.6,0.308,0.166,0.539,0.497,12.4,27.9,0.231,0.467,13.6,71.7,0.185,17317
2002,San Antonio Spurs,TRUE,28.5,0.07,106.5,99.7,90,0.353,0.19,0.539,0.492,13.8,27.2,0.262,0.453,13.7,71.9,0.189,22107
2002,Seattle SuperSonics,TRUE,26.9,0.22,108.9,105.6,89,0.25,0.193,0.54,0.505,13.2,29.4,0.189,0.485,14.5,68.1,0.206,15452
2002,Toronto Raptors,TRUE,29.3,-0.27,102.6,103.1,88.8,0.255,0.165,0.501,0.463,13.6,31.4,0.189,0.471,14.7,70.1,0.237,19760
2002,Utah Jazz,TRUE,29.9,0.32,105.6,104.6,90.3,0.381,0.132,0.529,0.472,15.4,33.5,0.291,0.484,15.9,71.7,0.286,18686
2002,Washington Wizards,FALSE,27.5,-0.17,104.8,106.4,88.3,0.28,0.118,0.508,0.464,12.5,30.7,0.214,0.484,13,71.4,0.214,20674
2001,Atlanta Hawks,FALSE,26.1,-0.34,98.7,104.3,91.9,0.272,0.14,0.5,0.456,15.5,28.9,0.206,0.472,13.8,70.8,0.249,13667
2001,Boston Celtics,FALSE,25.9,-0.26,101.4,103.7,92.6,0.338,0.252,0.521,0.473,14.7,25.3,0.25,0.493,16,72.7,0.256,15346
2001,Charlotte Hornets,TRUE,28.2,-0.65,101.8,99.5,89.4,0.33,0.151,0.506,0.457,13.7,29.8,0.246,0.456,14.1,74.5,0.222,15010
2001,Chicago Bulls,FALSE,23.2,0.01,97.2,107.3,89.3,0.298,0.148,0.495,0.45,15.1,26.6,0.22,0.499,14.3,70.3,0.254,21674
2001,Cleveland Cavaliers,FALSE,26.9,-0.23,100.3,104.9,91.2,0.312,0.101,0.509,0.459,15.4,29.7,0.239,0.477,14.1,71.1,0.248,15873
2001,Dallas Mavericks,TRUE,26.6,0.32,107.1,102.6,93.2,0.291,0.202,0.544,0.498,13.1,24.1,0.231,0.467,14.2,70.7,0.244,16591
2001,Denver Nuggets,FALSE,27.9,0.64,103.7,106.3,92.6,0.286,0.21,0.511,0.47,12.8,28.3,0.211,0.476,12.1,71.8,0.223,15105
2001,Detroit Pistons,FALSE,27.1,-0.39,100,101.8,94.7,0.325,0.162,0.498,0.453,14.2,29.3,0.234,0.466,14,72.2,0.233,14813
2001,Golden State Warriors,FALSE,26.6,0.94,97.8,107.4,94.1,0.282,0.134,0.47,0.429,13.9,33.3,0.199,0.504,15,69.7,0.227,14439
2001,Houston Rockets,FALSE,26.7,0.42,106.7,104.2,90.4,0.321,0.217,0.538,0.492,14,27.5,0.244,0.475,12.6,71.9,0.206,12648
2001,Indiana Pacers,TRUE,27.7,-0.57,102,102.2,89.4,0.312,0.18,0.519,0.471,14.5,27,0.239,0.452,12.8,71.4,0.235,17849
2001,Los Angeles Clippers,FALSE,24.3,0.66,101.3,104.5,89.6,0.319,0.164,0.514,0.476,14.9,28.3,0.221,0.466,12,71.1,0.217,14673
2001,Los Angeles Lakers,TRUE,29.2,0.37,108.4,104.8,91.7,0.349,0.191,0.535,0.498,13.3,31.1,0.238,0.468,12.2,72.5,0.234,18935
2001,Miami Heat,TRUE,30.9,-0.57,101.1,98.5,87.1,0.299,0.221,0.515,0.469,13.7,24.3,0.227,0.46,15.3,72.7,0.214,16541
2001,Milwaukee Bucks,TRUE,28.2,-0.74,108.8,104.6,92.1,0.276,0.218,0.542,0.499,12.8,28.1,0.217,0.473,14.4,71.1,0.253,16662
2001,Minnesota Timberwolves,TRUE,27.4,0.46,105.2,103.7,91.8,0.253,0.131,0.523,0.482,13,28.6,0.199,0.478,14.2,71.9,0.238,17497
2001,New Jersey Nets,FALSE,27.5,-0.25,100,105.5,91.8,0.328,0.165,0.504,0.452,13.9,25.7,0.249,0.488,14.9,70,0.258,13575
2001,New York Knicks,TRUE,29.8,-0.65,101.2,98.2,86.7,0.279,0.18,0.523,0.476,14.6,24.2,0.222,0.453,14.7,74.3,0.24,19763
2001,Orlando Magic,TRUE,26,-0.6,103.2,102.1,93.2,0.301,0.196,0.513,0.474,13.8,29.1,0.215,0.464,15.6,69.8,0.29,14757
2001,Philadelphia 76ers,TRUE,28.2,-0.65,103.6,98.9,90.6,0.351,0.124,0.518,0.468,14.7,31.2,0.262,0.46,14.5,72.5,0.186,19651
2001,Phoenix Suns,TRUE,28.6,0.42,100.3,98,93.1,0.292,0.156,0.506,0.46,14.1,27.3,0.221,0.46,16.3,73.7,0.252,17990
2001,Portland Trail Blazers,TRUE,30.1,0.33,106.5,101.8,89.1,0.296,0.165,0.539,0.497,14.8,30,0.225,0.47,14.3,72.4,0.223,20277
2001,Sacramento Kings,TRUE,27.1,0.25,105.6,99.6,94.4,0.298,0.194,0.529,0.484,13.4,27.2,0.23,0.46,14.5,70.7,0.181,17317
2001,San Antonio Spurs,TRUE,29.5,0.16,106.6,98,89.6,0.374,0.175,0.541,0.496,13.6,27.1,0.267,0.444,12.9,73.7,0.182,22273
2001,Seattle SuperSonics,FALSE,27.9,0.52,105.6,105.6,91.6,0.299,0.176,0.53,0.491,14.3,29.1,0.219,0.488,13.9,69.8,0.199,15630
2001,Toronto Raptors,TRUE,29.9,-0.57,105.9,103.4,90.9,0.285,0.167,0.51,0.468,12.1,30.8,0.213,0.476,13.3,73.2,0.212,19348
2001,Utah Jazz,TRUE,32,0.31,107.6,102.4,89.8,0.363,0.135,0.546,0.497,15.1,30.2,0.273,0.473,15.6,73.2,0.301,19322
2001,Vancouver Grizzlies,FALSE,26.2,0.79,99.6,105.8,91.7,0.289,0.145,0.51,0.464,14.9,26.1,0.223,0.491,13.8,69.8,0.194,13737
2001,Washington Wizards,FALSE,27,-0.08,100.6,107.8,92.7,0.348,0.131,0.514,0.46,15.7,29.7,0.264,0.503,14.1,71.8,0.236,15577
2000,Atlanta Hawks,FALSE,27.6,-0.04,102,107.9,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.217,0.481,11.3,71,0.196,14657
2000,Boston Celtics,FALSE,25.4,-0.24,104.8,105.6,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.236,0.498,15.8,73.8,0.306,16673
2000,Charlotte Hornets,TRUE,28.7,-0.34,104.3,101.4,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.478,14.6,73.2,0.198,17874
2000,Chicago Bulls,FALSE,26,0.17,94.2,104.6,89.4,0.338,0.167,0.49,0.443,18,29.9,0.24,0.484,14.5,69.9,0.24,22124
2000,Cleveland Cavaliers,FALSE,27.2,-0.14,100.4,104,95.7,0.327,0.136,0.516,0.468,15.6,28.1,0.245,0.474,15.1,71.2,0.275,14724
2000,Dallas Mavericks,FALSE,26.3,0.29,106.6,107.2,94.9,0.248,0.188,0.532,0.49,12.6,25.5,0.2,0.488,14.2,66.1,0.21,14785
2000,Denver Nuggets,FALSE,25.9,0.36,103.5,105.8,94.7,0.306,0.202,0.517,0.476,14,29.2,0.222,0.479,13,71.6,0.235,15554
2000,Detroit Pistons,TRUE,28.3,-0.31,107.3,105.8,95.7,0.378,0.184,0.548,0.492,14.3,26.8,0.295,0.499,15.4,71.6,0.249,16548
2000,Golden State Warriors,FALSE,26.9,0.64,99.8,108.4,95.4,0.301,0.15,0.484,0.444,13.9,32.6,0.21,0.499,14.6,69.1,0.259,12419
2000,Houston Rockets,FALSE,26.3,0.3,104.8,105.7,94.2,0.322,0.244,0.536,0.494,15.8,29.1,0.236,0.481,12.5,71.6,0.201,15234
2000,Indiana Pacers,TRUE,30.4,-0.45,108.5,103.6,93.1,0.302,0.224,0.552,0.503,13.3,24.9,0.245,0.469,12.6,71.5,0.197,18345
2000,Los Angeles Clippers,FALSE,24.2,0.8,97.8,110.1,93.9,0.27,0.188,0.499,0.458,14.9,26.1,0.202,0.507,13.1,69.6,0.22,13652
2000,Los Angeles Lakers,TRUE,29.2,-0.14,107.3,98.2,93.3,0.346,0.153,0.525,0.484,12.7,30.6,0.241,0.443,13.4,73.1,0.222,18815
2000,Miami Heat,TRUE,29.2,-0.36,104.5,101,89.7,0.283,0.186,0.533,0.495,14.5,28.2,0.208,0.453,13.3,72.9,0.229,18374
2000,Milwaukee Bucks,TRUE,28.2,-0.28,108.2,107.9,92.7,0.29,0.157,0.539,0.494,13.8,30,0.228,0.496,14.6,69.6,0.254,15332
2000,Minnesota Timberwolves,TRUE,26.6,0.14,106.1,103.4,91.8,0.256,0.104,0.525,0.485,12.9,29.4,0.2,0.474,14,73,0.25,16400
2000,New Jersey Nets,FALSE,27.3,-0.15,105.1,106.3,92.5,0.297,0.2,0.517,0.468,12.6,28.1,0.233,0.491,15.2,67.2,0.223,15698
2000,New York Knicks,TRUE,29.5,-0.16,102.5,100.9,89.2,0.283,0.147,0.527,0.482,14.4,24.7,0.221,0.455,13.6,73.1,0.251,19763
2000,Orlando Magic,FALSE,26.3,-0.26,102.4,101.7,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.224,0.476,15.9,69.9,0.226,14059
2000,Philadelphia 76ers,TRUE,27.1,-0.32,101.5,100,92.7,0.329,0.095,0.501,0.457,14.2,31.4,0.233,0.466,16.2,69.9,0.229,18462
2000,Phoenix Suns,TRUE,28.6,0.02,104.6,99,94,0.286,0.184,0.532,0.491,15.2,29.3,0.217,0.454,15.7,70.5,0.245,18856
2000,Portland Trail Blazers,TRUE,29.6,-0.04,107.9,100.8,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.461,13.8,72.4,0.217,20368
2000,Sacramento Kings,TRUE,27.5,0.12,105,102.1,99.3,0.277,0.227,0.526,0.486,13.9,27.7,0.209,0.479,15.1,69.7,0.198,17185
2000,San Antonio Spurs,TRUE,30.9,-0.02,105,98.6,90.8,0.346,0.138,0.535,0.488,14.3,27.8,0.258,0.451,13.5,73,0.188,21694
2000,Seattle SuperSonics,TRUE,28.5,0.22,105.6,104.6,93.4,0.282,0.232,0.52,0.487,12.9,28.5,0.196,0.483,14,69.6,0.193,15018
2000,Toronto Raptors,TRUE,29.3,-0.3,104.7,104.9,92.5,0.3,0.17,0.511,0.464,12.7,30.1,0.23,0.48,14.2,71.8,0.247,18451
2000,Utah Jazz,TRUE,31.5,0.05,107.3,102.3,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.477,15,73.2,0.256,19543
2000,Vancouver Grizzlies,FALSE,25.3,0.52,102.3,108.5,91,0.32,0.139,0.524,0.474,15.8,30.1,0.247,0.502,14.1,70.6,0.231,13899
2000,Washington Wizards,FALSE,28,-0.19,103.5,107,92.7,0.315,0.133,0.521,0.476,14.8,30.6,0.234,0.489,13.9,71.7,0.273,15039
